age,income,loan_amount,credit_score,employment_length,num_credit_lines,debt_to_income,previous_defaults,default
22,66980.86756023727,29500.723073737183,606.7716670870036,2,12,0.3900187139265312,0,0
30,36072.86005301084,12583.363546156615,655.5154557341586,5,14,0.5120056800078943,1,1
40,83079.6927346426,90523.33842800609,642.1488295238244,11,5,0.11057464074695213,0,0
67,65183.04388074792,40787.669362571134,673.0768538664607,19,12,0.3967479293649575,0,0
47,39639.10219519537,13108.628583036048,744.3097036921595,5,5,0.07665006139181105,0,0
54,21284.944698253155,16672.48347806382,709.302347721308,19,9,0.28684795269475716,0,0
42,89344.78335310746,81503.58747075738,745.4589840510336,13,11,0.3147345182433338,1,0
65,32087.890446420533,70540.11176879941,565.2265770173772,0,6,0.016358054031922385,0,1
44,109931.27234879628,20583.20055845876,599.1385105911343,19,13,0.04221401760776322,0,0
68,47261.38745385787,6171.807107041785,715.3596683945967,21,9,0.5035630865814938,0,0
31,63028.30981023388,6491.384810916903,717.1477671432086,39,8,0.17207301485206497,0,0
65,123158.22882102852,15018.829991104523,582.1379382463118,30,3,0.20768708984624,0,0
64,119616.6088118778,34756.48108489983,711.1583925781742,30,2,0.3842437361450753,0,0
53,43222.51987045766,31326.140048245226,555.6467883354059,27,6,0.13242877590023658,1,1
56,31715.842837425655,35139.54586305635,698.1055724141794,11,14,0.11571754999128893,0,0
33,94615.21609854548,42899.26347180121,647.370379913436,15,13,0.252924617682591,2,0
39,48376.871891040995,5576.47094712008,511.55643960936635,32,2,0.035398016067226236,1,1
38,30662.25970190674,8330.816070349378,606.5926178240593,34,3,0.5501821502433546,0,0
38,137392.37905330147,18364.409649312714,850.0,3,3,0.5640653348694171,0,0
25,31038.829878102057,10047.589458275923,670.2780362804995,9,13,0.2689200986832085,0,0
66,21307.3007832564,7349.227798363747,850.0,33,1,0.12554364120887665,0,0
33,21024.421782587393,35730.01159749576,505.60734701249635,2,5,0.2823447567866412,0,1
48,68684.78539493802,55676.597215189824,725.0741792663842,30,8,0.0599599139572849,0,0
59,74187.42432423425,46905.69725509722,396.56638081928844,30,9,0.238678389890443,0,1
27,38628.72698182269,55954.59557653836,649.9764515085217,0,7,0.04419932921171414,0,0
49,39283.932080000784,37885.54608227573,713.1217377651321,4,5,0.42369942208805667,0,1
51,40737.44712176542,44879.88211868726,733.7890094996276,4,8,0.1654281300664369,0,0
26,76996.49322950201,14514.511860983106,570.0730275419587,1,9,0.31239568994416894,1,1
34,22994.602159185222,153889.81490075417,753.9090421976737,14,12,0.008123610180386608,0,0
28,152335.77582470232,11069.568924771746,596.6285239955305,0,9,0.3147818774411988,2,1
49,32584.935088061015,12242.810688750445,633.5902748887603,20,9,0.001960762657246273,1,0
27,421308.9117890511,15229.187421041292,606.6677780643366,36,11,0.5551153051236205,0,0
39,29408.291695275075,116067.97573446853,536.3610649267669,6,2,0.30069473615969994,0,1
34,93821.12017981953,138415.7493064171,806.9719587420859,10,13,0.06003989749075669,0,0
21,32642.300773576262,52526.81419991257,654.8017817158077,25,3,0.20463287171112335,0,0
65,24215.123468482794,34751.254418296114,758.7318378658628,1,2,0.02764028005857988,0,0
69,123945.41393475047,27022.98645639188,754.4711241764601,29,11,0.3185372596857531,0,0
64,117861.64118105528,110824.09679271904,553.2059785727017,13,14,0.073405929511465,1,1
42,45839.70267718771,40684.626999074135,771.6127247671601,4,11,0.2838645126676998,0,0
38,80599.60071067388,91865.8200482681,700.3414243549323,30,5,0.1833047302580729,0,0
54,60716.717612861205,16418.08844455092,545.9098135527111,31,14,0.45695004149408036,0,1
55,115851.20951612187,17183.825475682723,694.8850831341505,33,12,0.2893531696322802,0,0
66,38920.90755463227,62873.71961421242,547.7032115131932,9,3,0.5089111745127396,0,1
18,57082.471308988504,9870.447871936201,810.645836797864,30,13,0.5648090273154536,1,1
42,53215.584536419265,92523.08666049236,731.3786744922096,26,9,0.5817149209541471,0,1
68,41840.50030181158,26246.262439287606,642.8851437808964,17,2,0.15611781149738818,0,0
53,131029.55200922668,83278.96516225152,776.4803618217184,4,5,0.46054121400203724,0,1
34,29068.775701430255,17320.034053007905,491.8012355296462,16,12,0.26286649217676,0,1
58,28097.051268220923,42759.090426649665,575.0658699879958,10,5,0.2557038938043998,0,1
41,63008.462915819335,24784.12670202578,624.7580278259628,4,5,0.5209382485455502,1,1
19,73573.33873312344,34569.51612206342,850.0,37,1,0.08740134194113884,0,0
57,30822.00686935668,26057.918858804125,542.9517099126595,36,10,0.2866861847736353,0,1
32,44773.65744239017,107442.7227815431,479.2694058259326,20,7,0.35572994382829237,0,1
49,166463.38321834654,40339.932658013524,505.56144855017294,23,14,0.03967405624645202,0,0
56,34159.10547052961,13683.267364487612,740.6215869205602,29,2,0.5187085525168725,2,1
23,75185.36764217232,77130.868395192,590.5807729461143,15,12,0.18860346503623254,1,1
18,87382.42021259715,15445.464932263352,634.0913335631386,21,14,0.39409178843162374,1,0
64,49722.02055470042,18937.59462112386,726.2832641674485,1,14,0.5568480009572996,0,0
40,158650.22984284855,8231.689055607312,634.1915372042089,18,2,0.431852831580238,0,0
56,86714.84542706623,74067.5104096895,670.4146604508055,36,9,0.5316063208556676,0,1
34,50617.50678375053,15110.876726870698,703.5215147609695,1,12,0.04172680932637216,0,0
51,62121.26109032466,13989.304489550479,606.9323608039784,10,1,0.29564080444844193,0,0
58,78982.4590755782,80870.49555152896,633.3682940070316,32,9,0.3388992754110106,0,0
46,64847.71708763116,54123.83706539878,674.1955402321012,8,6,0.4134233283804971,0,1
26,125473.42721184547,9562.347117797737,736.817927305322,24,5,0.07011495237544134,0,0
30,42071.87081020785,49002.30004672819,570.763073581935,5,5,0.3940735680325635,0,1
23,37825.58643836729,78266.8301033634,347.94240781702206,10,5,0.08759613052165946,0,1
23,32029.67661803056,7452.940274150265,717.9583149385646,26,6,0.040567684327595964,2,0
37,21925.762441946794,57325.95807941694,742.7715918750084,7,7,0.28159152474282767,1,1
69,22198.323973216677,28783.725515146198,670.0034162130172,30,11,0.3602251716130382,0,0
20,122032.27405288888,38187.00816197626,676.8293218956536,26,9,0.5748705766429574,0,0
34,76721.27154887476,25368.710499902918,593.5690105859829,4,2,0.41917525643077974,0,1
66,74018.84082363124,40900.2931206012,700.0183421534924,14,4,0.3548344568912145,1,1
29,67679.23158778288,6040.782679240081,735.3166819684188,1,11,0.12873894053785387,0,0
65,114596.3892836294,48153.75344327038,655.6496341418484,14,5,0.09122662008879916,0,0
64,52721.99588937493,6017.36820968666,850.0,30,6,0.364363934861827,0,0
62,122169.30261226777,23225.594452280377,493.62589123286205,19,7,0.13376942361271987,0,0
18,42271.016589628285,9909.6458137631,666.2961670856347,2,3,0.4239630553242106,2,1
34,150664.85268814507,57045.65978108665,532.5647037682686,38,14,0.06868625511688442,1,1
20,79975.30310133184,16291.504156693914,737.984592395689,9,3,0.20378149404912096,0,0
43,34864.88345904481,23159.229350886817,491.8524571957819,25,9,0.4638520580650934,1,1
32,61515.39145596586,21797.88903356402,516.6078457282301,9,9,0.4986222479336671,0,1
53,58074.573280683835,49418.4104300239,586.6813059450795,39,14,0.2071444641291044,0,1
49,27419.131951179093,24683.887532090357,676.5832169855399,12,2,0.12403195811086032,0,0
49,64731.710047974324,51670.99101780973,590.4528611338383,20,4,0.5749199166985456,0,1
21,38901.17658018212,7290.505001144057,591.4558737400907,33,4,0.45664559648714953,0,1
35,22688.437094823945,11380.724951236,631.9109545073915,31,5,0.48423557269065154,0,1
66,168460.51330934573,29057.688958221814,625.7759840938494,8,2,0.13365098992916544,1,0
36,71289.98773842725,93173.93781084822,798.7449388318524,29,12,0.25466318882149763,0,0
60,124745.60251167715,7330.993652066904,718.5911119668968,0,11,0.040925238744389046,0,0
69,76359.23165550639,6321.196746960108,617.5423260215356,11,11,0.06563969293189709,0,0
52,42079.25964600587,10107.663673254428,850.0,34,4,0.13257542625526644,0,0
57,55942.54261862708,35745.7857282518,699.1661174856009,23,11,0.1819407785326872,0,0
31,76311.52323081519,20274.45675829916,553.1037944686451,39,14,0.5983108817591842,0,1
50,181260.1967613191,57383.92252945972,675.6513739991844,9,3,0.253253139105627,1,0
31,34629.33463119813,7239.545412461115,703.5512544865314,23,14,0.418725469760376,0,0
51,123962.9013756266,11560.13527490067,581.2375280938652,17,13,0.5426683060395707,0,1
21,148902.31084808492,15701.380002288095,544.7491089193961,7,11,0.1476340990788059,0,0
41,75496.12766143607,34563.60478552265,658.6459090042442,12,6,0.08683331705027715,0,0
46,153876.02123985023,39671.930409958746,613.9778228693964,15,4,0.1459549184969461,0,0
36,45364.808603855054,8978.638571396816,797.9127888455442,13,1,0.5294530122042292,0,0
23,172897.59537928927,91367.66946444992,724.1155824084915,8,3,0.39941162053802454,1,0
50,80664.61769777659,17512.96159090821,585.922472591342,8,8,0.2708010739442876,0,0
66,22145.676064977848,42465.83781703679,692.5938110948589,4,12,0.4921696480999451,0,1
57,138689.4660036738,27283.217130139383,776.7128142724739,10,3,0.1420358657392851,0,0
36,53128.26150664267,12560.110066539311,510.619555410035,18,7,0.14350522472376173,0,0
18,50839.592509795584,61168.591830983605,547.7221759012248,37,2,0.34033205521337423,1,1
22,61789.32261164073,56151.718852769474,648.8831382720468,9,14,0.4740376543514515,0,1
44,28089.75644412826,20129.001546867854,653.5601967905034,15,5,0.15573511014908792,1,1
33,51665.30079051903,31646.232219922586,644.780249453714,28,7,0.12602060310652954,0,0
23,108930.48045849198,13945.134567935302,618.9222821212322,4,1,0.28438481960346595,2,0
57,20780.178201764218,40121.13437168266,617.393967754798,17,14,0.08052281400699947,0,0
30,35935.743032794766,16089.627758053914,688.4258136821629,34,11,0.4486870485470644,1,1
65,20122.880193993286,60752.123201563096,763.3942553639173,35,12,0.3463985533946643,0,0
52,46868.004232450825,12353.436072559838,601.9047270311573,21,1,0.30752472545336856,0,0
36,85155.69255083994,5447.422609368911,850.0,23,11,0.5233580481120557,0,0
29,100165.79181084166,14380.071571603705,846.0691435740316,11,8,0.43953709477727515,0,0
33,165193.91308663355,11360.637266689844,782.9255629580082,38,2,0.08956187517424714,0,0
60,66889.07732162061,26295.767797812343,712.2483334561562,11,12,0.25225909106529454,0,0
27,34693.51679278993,11833.502402489412,850.0,34,13,0.1927623330034324,0,0
42,148948.5267572206,48214.89803627991,620.9884635000592,18,11,0.4812416628089629,0,0
37,94652.96064879054,13287.25834914515,566.7395588009765,36,4,0.4314220705027529,0,1
48,62716.11337718651,41824.22224643096,597.4027940596015,13,3,0.28320605268319876,0,1
21,79477.23882182526,30915.99558119679,549.7057196909918,22,5,0.49418790536118495,0,1
61,149059.65960886257,133601.18049546875,662.180132231337,39,2,0.246040282809684,1,1
40,82308.19450219258,200000.0,679.9830464127743,21,6,0.48213121817931065,1,1
19,42972.93178848548,66097.4583307982,670.0839838681106,10,8,0.019244936959217585,0,0
39,82418.56669332927,47811.41190357103,648.75686478182,1,5,0.08077138592406101,0,0
68,22055.58946780425,19655.119175926826,663.3154528171616,9,7,0.453584644711956,0,1
54,44421.869538690546,46984.63769530315,823.632380884989,4,5,0.06863354568790092,0,0
25,46070.99661008054,99171.13519950036,712.0051867639083,29,13,0.41025662433985244,0,1
24,29126.37296477107,5709.654971146105,742.2508796604822,20,6,0.4341442788765236,1,1
31,21167.806182763954,28160.17320008269,669.0789936686788,32,9,0.3973172143127529,1,1
20,27157.805910591684,12376.951104138265,488.44113015319226,24,12,0.49093927512332036,0,1
67,73155.71748541959,29484.968230942177,468.6117529530489,6,11,0.30697024207281837,1,1
33,101047.39908418259,23845.911123447342,850.0,39,14,0.5382222376340885,1,1
36,241997.5892568351,30724.285232543352,596.8177724768778,27,10,0.34169773660228475,0,0
68,41260.1948599021,29019.447662005052,588.3248655848067,15,11,0.3047237812380426,0,1
35,65736.99952740088,101646.66172744748,674.5663241377249,36,1,0.3056323859370254,0,0
69,158346.2132328121,29101.32663823954,705.0402978329928,2,10,0.5472493304907703,0,0
33,29138.58978710415,61169.32637240734,717.6862137334413,18,9,0.14621762147205833,0,0
25,83229.61055599246,16561.94694837433,827.4418532880004,11,3,0.41702126542272183,0,0
50,90320.51343659051,22292.978200691083,800.0736382657941,18,10,0.14556947289899191,1,0
66,24659.27639663661,24069.761611610968,568.9066775361179,10,14,0.055304987128664336,2,1
29,118753.85476261828,14802.170573217612,746.8734573421789,2,3,0.572246326579944,1,1
28,103860.42846118135,19330.92710632045,611.5909081789201,1,4,0.07783522773349764,2,0
22,21698.681502151212,32377.409678929722,636.2491255569223,25,8,0.41171595092842467,0,1
44,24775.15273857811,31038.43169452405,540.6010794048638,21,1,0.2547352355303162,0,1
29,22518.73287012663,35353.9438610465,480.69271461685906,16,4,0.5022608199781498,0,1
34,40379.132310467736,18007.50882138442,646.8438287367711,33,7,0.46392130982223484,0,0
23,55594.99500945831,16386.53118751618,554.4018083888755,14,12,0.0862610547268395,0,0
50,58001.513384106765,33372.96757194301,742.7813678572036,11,3,0.2806900464727354,0,0
22,35575.98111986685,9276.7056559832,621.8921756479879,15,7,0.016519369035285968,0,0
45,141292.40450261722,13751.969650746752,680.8590218949873,15,11,0.2577141084384382,1,0
31,42964.08890331189,6291.225410394364,786.7525753915431,38,5,0.42012949335586436,3,1
22,22331.009202192723,7261.460278014598,501.47048182178924,5,13,0.13929372838927023,0,0
50,37849.972082077045,13366.954015604453,577.5382611450312,7,10,0.48602004395858656,0,1
67,57869.29240428181,5591.674892288071,668.088362456585,24,11,0.031898895716283814,0,0
65,46231.170731689796,13447.445247260479,681.252481582326,18,9,0.02073981729611223,0,0
58,35999.41859194698,36924.26706499713,760.3497501272326,18,8,0.016471528836816195,1,0
36,27039.21009667127,6891.6152256354335,736.7153129040598,11,11,0.16801612293610993,0,0
39,105508.3750636365,22220.24142696111,659.693362573074,8,3,0.28026348519059746,0,0
22,297922.3540885605,78292.95101369152,680.3404670597255,28,14,0.06446820736190699,0,0
19,39989.72085983235,52003.54322968983,683.1075890990489,26,12,0.5980461569345435,0,1
47,44032.69061638731,15934.193940209136,503.02876353262445,4,4,0.5997366489000832,2,1
64,68121.64536696428,82630.30736815785,634.3624522645039,25,7,0.3118814196873774,0,0
56,83370.74739934632,16998.502668304573,674.8473217997092,29,13,0.3408057208377024,2,0
21,44881.44875877303,7258.3757684509355,695.8550858785106,13,14,0.5560850278055814,0,0
50,137656.83679829014,158760.9709518662,557.5636559935841,32,2,0.4618756675817696,0,1
30,61049.48092701452,66211.82388838616,523.1202087471108,34,10,0.10076860704521397,0,1
37,49927.32411035201,23817.007219262403,626.546740748192,10,11,0.4754933490130448,1,1
24,72018.03033083808,37932.26719542768,846.7366111091494,3,6,0.13856419985583557,0,0
32,172672.14602086289,38371.73043163036,568.0752487271332,32,9,0.258148696038824,1,1
40,99128.1875750714,11488.100500504519,767.392824735481,5,12,0.31950494733567336,0,0
31,22041.78361272747,11696.130338123741,808.473964304512,27,9,0.4301995794111372,0,1
40,40196.55756658017,24022.623783791678,654.5466526233193,9,6,0.09009017863334672,0,0
36,51795.32541722541,77767.38532681351,582.0152065346549,35,12,0.045701912872860004,0,1
46,38881.620722863925,5301.321435548759,701.2819563658226,25,6,0.5196739979164113,1,1
37,80229.91013074364,50767.47023599933,669.4990292099496,29,6,0.496075494772229,0,1
46,107512.40078238983,6777.433333944312,564.0896019809692,21,11,0.31395920515021664,0,0
41,85716.38023535794,24515.398672772004,584.1197173628224,4,10,0.39741828230529364,0,0
35,247031.36525054148,35472.79516975774,695.3579852145331,1,6,0.4315807917353092,0,0
27,35910.33887335064,39823.49807919982,743.3440408168548,32,3,0.2859188142395428,0,0
58,123967.87527031772,6807.767188712501,617.7209798684612,15,4,0.1543382913486056,0,0
25,92754.93362808871,21269.675381821035,643.0866435111947,6,6,0.2888354443227267,1,0
43,42484.86095783537,31300.366835130728,716.863857051108,20,10,0.5704787945857641,1,1
46,86236.36445406663,7049.827912624486,632.7513115826065,34,1,0.5026995081375215,0,0
27,25494.982119442226,9354.052760254512,620.0673026704116,21,1,0.2793284995510938,0,0
34,97873.94404081939,37687.99970648169,574.4659180272774,21,13,0.135347420023646,0,0
19,57999.68242390481,27121.637657151514,572.7315376625969,5,7,0.5337686567420437,0,1
23,37286.055887932474,10295.982137173094,850.0,32,1,0.38294465435053815,0,0
22,73323.32262667335,27986.98126826895,630.3798339920918,38,5,0.24284397385829593,0,0
45,71308.06997113195,78149.52378908901,786.5058321512224,24,10,0.06699452461739343,1,0
58,31753.609695988987,5471.310457201303,818.3993337519071,17,11,0.4510581824125617,1,1
22,21543.44987142018,35869.82535332101,631.641771050684,34,8,0.19018342351951145,0,0
35,48424.73077010718,7295.108454353598,686.8429808434769,23,6,0.3637835485703861,0,0
43,62141.77632808105,5194.109914369028,660.2478482033032,39,14,0.34177033923287375,0,0
37,124618.34714519054,9898.67638247989,488.7817649341323,39,3,0.41977384634063825,0,1
58,151705.23764802894,21492.536270617653,494.8026987751838,22,14,0.32257266457933315,0,0
